policy,k,batch_size,layer_id,accesses,hits,misses,fetches,compulsory_loads,refetches,evictions,admissions,bypasses,hit_rate,h2d_bytes,h2d_reduction_vs_stream2
permanent_k,64,40,12,775408,464175,311233,311233,64,311169,0,0,0,0.5986203392278645,2937163087872,0.5986203392278646
permanent_k,64,40,13,765542,468655,296887,296887,64,296823,0,0,0,0.6121871824145507,2801777246208,0.6121871824145507
permanent_k,64,40,14,769261,471974,297287,297287,64,297223,0,0,0,0.6135420877959497,2805552119808,0.6135420877959497
permanent_k,64,40,15,783090,465109,317981,317981,64,317917,0,0,0,0.5939406709318213,3000845205504,0.5939406709318213
permanent_k,64,40,16,751494,473080,278414,278414,64,278350,0,0,0,0.6295193308263273,2627444146176,0.6295193308263273
permanent_k,64,40,17,735616,470012,265604,265604,64,265540,0,0,0,0.6389366191056203,2506553819136,0.6389366191056203
permanent_k,64,40,18,768731,467214,301517,301517,64,301453,0,0,0,0.6077730701636853,2845471408128,0.6077730701636854
permanent_k,64,40,19,780563,469259,311304,311304,64,311240,0,0,0,0.6011801737976307,2937833127936,0.6011801737976307
permanent_k,64,40,20,791661,468932,322729,322729,64,322665,0,0,0,0.5923393977977948,3045652955136,0.5923393977977948
permanent_k,64,40,21,774079,469013,305066,305066,64,305002,0,0,0,0.605898106007268,2878963974144,0.605898106007268
permanent_k,64,40,22,785935,468900,317035,317035,64,316971,0,0,0,0.5966142238225808,2991917629440,0.5966142238225807
permanent_k,64,40,23,785459,469321,316138,316138,64,316074,0,0,0,0.5975117733707297,2983452475392,0.5975117733707298
permanent_k,64,40,24,776115,465202,310913,310913,64,310849,0,0,0,0.5993982850479632,2934143188992,0.5993982850479633
permanent_k,64,40,25,761251,465254,295997,295997,64,295933,0,0,0,0.6111702973132384,2793378152448,0.6111702973132384
permanent_k,64,40,26,778850,467686,311164,311164,64,311100,0,0,0,0.6004827630480837,2936511922176,0.6004827630480838
permanent_k,64,40,27,786252,466010,320242,320242,64,320178,0,0,0,0.5926980153945555,3022182678528,0.5926980153945554
permanent_k,64,40,28,756158,473251,282907,282907,64,282843,0,0,0,0.6258625842747151,2669845413888,0.6258625842747151
permanent_k,64,40,29,771640,474543,297097,297097,64,297033,0,0,0,0.614979783318646,2803759054848,0.614979783318646
permanent_k,64,40,30,768942,467230,301712,301712,64,301648,0,0,0,0.6076271032145467,2847311659008,0.6076271032145467
permanent_k,64,40,31,779981,467794,312187,312187,64,312123,0,0,0,0.5997505067431129,2946166161408,0.599750506743113
permanent_k,64,40,32,798364,469939,328425,328425,64,328361,0,0,0,0.5886274932236424,3099407155200,0.5886274932236424
permanent_k,64,40,33,785681,471630,314051,314051,64,313987,0,0,0,0.60028179375599,2963757072384,0.60028179375599
permanent_k,64,40,34,783716,471526,312190,312190,64,312126,0,0,0,0.6016541706434474,2946194472960,0.6016541706434474
permanent_k,64,40,35,794747,472714,322033,322033,64,321969,0,0,0,0.5947980929780169,3039084675072,0.5947980929780169
permanent_k,64,40,36,781106,468516,312590,312590,64,312526,0,0,0,0.5998110371703712,2949969346560,0.5998110371703713
permanent_k,64,40,37,768246,473736,294510,294510,64,294446,0,0,0,0.6166462305042916,2779345059840,0.6166462305042916
permanent_k,64,40,38,776922,470912,306010,306010,64,305946,0,0,0,0.6061251966091834,2887872675840,0.6061251966091834
permanent_k,64,40,39,783331,471494,311837,311837,64,311773,0,0,0,0.601909026963059,2942863147008,0.601909026963059
permanent_k,64,40,40,764502,472611,291891,291891,64,291827,0,0,0,0.6181945894189943,2754629074944,0.6181945894189943
permanent_k,64,40,41,745064,477670,267394,267394,64,267330,0,0,0,0.6411127097806363,2523446378496,0.6411127097806363
permanent_k,64,40,42,737151,476094,261057,261057,63,260994,0,0,0,0.6458568190235108,2463642943488,0.6458568190235108
permanent_k,64,40,43,733987,474949,259038,259038,61,258977,0,0,0,0.6470809428504865,2444589268992,0.6470809428504865
permanent_k,64,40,44,739696,474068,265628,265628,62,265566,0,0,0,0.6408957193225325,2506780311552,0.6408957193225324
permanent_k,64,40,45,731526,475085,256441,256441,64,256377,0,0,0,0.6494437654984239,2420080902144,0.6494437654984239
permanent_k,64,40,46,752250,473180,279070,279070,62,279008,0,0,0,0.6290196078431373,2633634938880,0.6290196078431373
permanent_k,64,40,47,746547,474453,272094,272094,57,272037,0,0,0,0.6355299800280492,2567801143296,0.6355299800280492
quota_lru_k,64,40,0,835525,199,835326,835326,128,835198,835262,835326,0,0.00023817360342299752,7883125161984,0.00023817360342304195
quota_lru_k,64,40,1,833321,832,832489,832489,128,832361,832425,832489,0,0.0009984147765386927,7856351870976,0.0009984147765387252
quota_lru_k,64,40,2,771712,265,771447,771447,128,771319,771383,771447,0,0.00034339235362414996,7280287285248,0.0003433923536241279
quota_lru_k,64,40,3,812190,979,811211,811211,128,811083,811147,811211,0,0.0012053829768896441,7655547469824,0.0012053829768896573
quota_lru_k,64,40,4,783878,1120,782758,782758,128,782630,782694,782758,0,0.0014287937663769108,7387031273472,0.0014287937663769457
quota_lru_k,64,40,5,789848,689,789159,789159,128,789031,789095,789159,0,0.0008723197374684749,7447438688256,0.0008723197374684855
quota_lru_k,64,40,6,785541,957,784584,784584,128,784456,784520,784584,0,0.0012182686836205877,7404263571456,0.001218268683620627
quota_lru_k,64,40,7,785500,729,784771,784771,128,784643,784707,784771,0,0.000928071292170592,7406028324864,0.0009280712921705403
quota_lru_k,64,40,8,811106,730,810376,810376,128,810248,810312,810376,0,0.0009000056712686134,7647667421184,0.0009000056712685778
quota_lru_k,64,40,9,792899,1078,791821,791821,128,791693,791757,791821,0,0.0013595678642550943,7472560472064,0.0013595678642550624
quota_lru_k,64,40,10,790926,955,789971,789971,128,789843,789907,789971,0,0.0012074454500168158,7455101681664,0.0012074454500168308
quota_lru_k,64,40,11,802109,1292,800817,800817,128,800689,800753,800817,0,0.0016107536506883727,7557457379328,0.0016107536506884124
quota_lru_k,64,40,12,775408,1551,773857,773857,128,773729,773793,773857,0,0.002000237294430803,7303030898688,0.0020002372944307734
quota_lru_k,64,40,13,765542,1354,764188,764188,128,764060,764124,764188,0,0.0017686815354350251,7211782766592,0.0017686815354350793
quota_lru_k,64,40,14,769261,943,768318,768318,128,768190,768254,768318,0,0.001225851824023316,7250758336512,0.0012258518240233496
quota_lru_k,64,40,15,783090,1017,782073,782073,128,781945,782009,782073,0,0.0012987012987012987,7380566802432,0.0012987012987012436
quota_lru_k,64,40,16,751494,655,750839,750839,128,750711,750775,750839,0,0.0008715971118864555,7085805797376,0.0008715971118864463
quota_lru_k,64,40,17,735616,727,734889,734889,128,734761,734825,734889,0,0.0009882873673220812,6935282712576,0.0009882873673220383
quota_lru_k,64,40,18,768731,876,767855,767855,128,767727,767791,767855,0,0.0011395403593714836,7246388920320,0.0011395403593714715
quota_lru_k,64,40,19,780563,783,779780,779780,128,779652,779716,779780,0,0.0010031221054546526,7358927339520,0.0010031221054546124
quota_lru_k,64,40,20,791661,1009,790652,790652,128,790524,790588,790652,0,0.0012745354387799829,7461528403968,0.0012745354387799779
quota_lru_k,64,40,21,774079,1386,772693,772693,128,772565,772629,772693,0,0.001790514921603609,7292046016512,0.0017905149216036476
quota_lru_k,64,40,22,785935,1262,784673,784673,128,784545,784609,784673,0,0.001605730753815519,7405103480832,0.0016057307538155374
quota_lru_k,64,40,23,785459,1213,784246,784246,128,784118,784182,784246,0,0.0015443199454077171,7401073803264,0.0015443199454077128
quota_lru_k,64,40,24,776115,1648,774467,774467,128,774339,774403,774467,0,0.0021233966615772145,7308787580928,0.002123396661577237
quota_lru_k,64,40,25,761251,1313,759938,759938,128,759810,759874,759938,0,0.001724792479747153,7171674734592,0.001724792479747106
quota_lru_k,64,40,26,778850,770,778080,778080,128,777952,778016,778080,0,0.0009886370931501572,7342884126720,0.0009886370931501132
quota_lru_k,64,40,27,786252,1024,785228,785228,128,785100,785164,785228,0,0.001302381424784929,7410341117952,0.001302381424784893
quota_lru_k,64,40,28,756158,620,755538,755538,128,755410,755474,755538,0,0.0008199344581423459,7130151124992,0.000819934458142324
quota_lru_k,64,40,29,771640,356,771284,771284,128,771156,771220,771284,0,0.0004613550360271629,7278749024256,0.00046135503602717787
quota_lru_k,64,40,30,768942,510,768432,768432,128,768304,768368,768432,0,0.0006632489836684691,7251834175488,0.0006632489836684297
quota_lru_k,64,40,31,779981,243,779738,779738,128,779610,779674,779738,0,0.00031154605048071683,7358530977792,0.0003115460504806711
quota_lru_k,64,40,32,798364,280,798084,798084,128,797956,798020,798084,0,0.0003507172167081682,7531665555456,0.0003507172167082073
quota_lru_k,64,40,33,785681,555,785126,785126,128,784998,785062,785126,0,0.0007063935617636166,7409378525184,0.0007063935617636075
quota_lru_k,64,40,34,783716,515,783201,783201,128,783073,783137,783201,0,0.0006571257955688029,7391211945984,0.0006571257955687582
quota_lru_k,64,40,35,794747,805,793942,793942,128,793814,793878,793942,0,0.0010129009609347378,7492576739328,0.0010129009609347595
quota_lru_k,64,40,36,781106,1363,779743,779743,128,779615,779679,779743,0,0.0017449616313278864,7358578163712,0.0017449616313278682
quota_lru_k,64,40,37,768246,659,767587,767587,128,767459,767523,767587,0,0.0008577981531957212,7243859755008,0.0008577981531957546
quota_lru_k,64,40,38,776922,59,776863,776863,128,776735,776799,776863,0,7.594069932374164e-05,7331399073792,7.594069932370662e-05
quota_lru_k,64,40,39,783331,44,783287,783287,128,783159,783223,783287,0,5.617038008198322e-05,7392023543808,5.6170380081987936e-05
quota_lru_k,64,40,40,764502,50,764452,764452,128,764324,764388,764452,0,6.54020525780181e-05,7214274183168,6.54020525779897e-05
quota_lru_k,64,40,41,745064,4,745060,745060,128,744932,744996,745060,0,5.368666315913801e-06,7031268311040,5.368666315952453e-06
quota_lru_k,64,40,42,737151,30,737121,737121,127,736994,737057,737121,0,4.069722485623705e-05,6956346507264,4.069722485622318e-05
quota_lru_k,64,40,43,733987,0,733987,733987,125,733862,733923,733987,0,0.0,6926770372608,0.0
quota_lru_k,64,40,44,739696,0,739696,739696,126,739570,739632,739696,0,0.0,6980647256064,0.0
quota_lru_k,64,40,45,731526,0,731526,731526,128,731398,731462,731526,0,0.0,6903545462784,0.0
quota_lru_k,64,40,46,752250,0,752250,752250,126,752124,752186,752250,0,0.0,7099121664000,0.0
quota_lru_k,64,40,47,746547,0,746547,746547,121,746426,746483,746547,0,0.0,7045301403648,0.0
quota_lru_resident_hit_first,64,40,0,835525,439663,395862,395862,128,395734,395798,395862,0,0.5262116633254541,3735822532608,0.5262116633254541
quota_lru_resident_hit_first,64,40,1,833321,439121,394200,394200,128,394072,394136,394200,0,0.5269529989043837,3720137932800,0.5269529989043837
quota_lru_resident_hit_first,64,40,2,771712,437432,334280,334280,128,334152,334216,334280,0,0.566833222756676,3154661867520,0.5668332227566761
quota_lru_resident_hit_first,64,40,3,812190,440584,371606,371606,128,371478,371542,371606,0,0.542464201726197,3506914197504,0.5424642017261971
quota_lru_resident_hit_first,64,40,4,783878,439893,343985,343985,128,343857,343921,343985,0,0.5611753359578914,3246249738240,0.5611753359578915
quota_lru_resident_hit_first,64,40,5,789848,440994,348854,348854,128,348726,348790,348854,0,0.5583276782368253,3292199387136,0.5583276782368254
quota_lru_resident_hit_first,64,40,6,785541,443327,342214,342214,128,342086,342150,342214,0,0.5643588304111434,3229536485376,0.5643588304111434
quota_lru_resident_hit_first,64,40,7,785500,443026,342474,342474,128,342346,342410,342474,0,0.5640050922978994,3231990153216,0.5640050922978994
quota_lru_resident_hit_first,64,40,8,811106,439619,371487,371487,128,371359,371423,371487,0,0.5419994427362145,3505791172608,0.5419994427362145
quota_lru_resident_hit_first,64,40,9,792899,438441,354458,354458,128,354330,354394,354458,0,0.5529594563746455,3345085366272,0.5529594563746454
quota_lru_resident_hit_first,64,40,10,790926,434780,356146,356146,128,356018,356082,356146,0,0.5497100866579174,3361015332864,0.5497100866579174
quota_lru_resident_hit_first,64,40,11,802109,438093,364016,364016,128,363888,363952,364016,0,0.5461763924853106,3435285970944,0.5461763924853106
quota_lru_resident_hit_first,64,40,12,775408,430017,345391,345391,128,345263,345327,345391,0,0.5545686915791429,3259518418944,0.5545686915791428
quota_lru_resident_hit_first,64,40,13,765542,432591,332951,332951,128,332823,332887,332951,0,0.5650780754027865,3142119849984,0.5650780754027865
quota_lru_resident_hit_first,64,40,14,769261,431101,338160,338160,128,338032,338096,338160,0,0.5604092759154565,3191278141440,0.5604092759154565
quota_lru_resident_hit_first,64,40,15,783090,432629,350461,350461,128,350333,350397,350461,0,0.5524639568887356,3307364941824,0.5524639568887357
quota_lru_resident_hit_first,64,40,16,751494,441828,309666,309666,128,309538,309602,309666,0,0.587932837787128,2922375020544,0.587932837787128
quota_lru_resident_hit_first,64,40,17,735616,429107,306509,306509,128,306381,306445,306509,0,0.5833301613885505,2892581830656,0.5833301613885505
quota_lru_resident_hit_first,64,40,18,768731,438622,330109,330109,128,329981,330045,330109,0,0.5705793053747019,3115299373056,0.5705793053747019
quota_lru_resident_hit_first,64,40,19,780563,439183,341380,341380,128,341252,341316,341380,0,0.5626490110343432,3221665873920,0.5626490110343432
quota_lru_resident_hit_first,64,40,20,791661,435646,356015,356015,128,355887,355951,356015,0,0.5502936231543553,3359779061760,0.5502936231543551
quota_lru_resident_hit_first,64,40,21,774079,434133,339946,339946,128,339818,339882,339946,0,0.5608381056713849,3208132952064,0.5608381056713849
quota_lru_resident_hit_first,64,40,22,785935,431652,354283,354283,128,354155,354219,354283,0,0.549220991557826,3343433859072,0.5492209915578261
quota_lru_resident_hit_first,64,40,23,785459,431361,354098,354098,128,353970,354034,354098,0,0.54918334375187,3341687980032,0.54918334375187
quota_lru_resident_hit_first,64,40,24,776115,428285,347830,347830,128,347702,347766,347830,0,0.5518318805847071,3282535710720,0.5518318805847071
quota_lru_resident_hit_first,64,40,25,761251,427007,334244,334244,128,334116,334180,334244,0,0.560927998780954,3154322128896,0.560927998780954
quota_lru_resident_hit_first,64,40,26,778850,431250,347600,347600,128,347472,347536,347600,0,0.553700969377929,3280365158400,0.553700969377929
quota_lru_resident_hit_first,64,40,27,786252,430104,356148,356148,128,356020,356084,356148,0,0.5470307229743135,3361034207232,0.5470307229743137
quota_lru_resident_hit_first,64,40,28,756158,438025,318133,318133,128,318005,318069,318133,0,0.579277082302905,3002279657472,0.579277082302905
quota_lru_resident_hit_first,64,40,29,771640,434583,337057,337057,128,336929,336993,337057,0,0.5631939764657093,3180868927488,0.5631939764657095
quota_lru_resident_hit_first,64,40,30,768942,438446,330496,330496,128,330368,330432,330496,0,0.5701938507715797,3118951563264,0.5701938507715796
quota_lru_resident_hit_first,64,40,31,779981,439680,340301,340301,128,340173,340237,340301,0,0.5637060389932576,3211483152384,0.5637060389932576
quota_lru_resident_hit_first,64,40,32,798364,435768,362596,362596,128,362468,362532,362596,0,0.5458262146088751,3421885169664,0.5458262146088751
quota_lru_resident_hit_first,64,40,33,785681,436595,349086,349086,128,348958,349022,349086,0,0.5556899046814165,3294388813824,0.5556899046814165
quota_lru_resident_hit_first,64,40,34,783716,431991,351725,351725,128,351597,351661,351725,0,0.5512086010748791,3319293542400,0.5512086010748791
quota_lru_resident_hit_first,64,40,35,794747,435742,359005,359005,128,358877,358941,359005,0,0.5482776279746888,3387996241920,0.5482776279746888
quota_lru_resident_hit_first,64,40,36,781106,432449,348657,348657,128,348529,348593,348657,0,0.5536367663287697,3290340261888,0.5536367663287698
quota_lru_resident_hit_first,64,40,37,768246,435115,333131,333131,128,333003,333067,333131,0,0.5663745727280064,3143818543104,0.5663745727280064
quota_lru_resident_hit_first,64,40,38,776922,434489,342433,342433,128,342305,342369,342433,0,0.5592440425164946,3231603228672,0.5592440425164946
quota_lru_resident_hit_first,64,40,39,783331,437082,346249,346249,128,346121,346185,346249,0,0.5579786833407588,3267615522816,0.557978683340759
quota_lru_resident_hit_first,64,40,40,764502,441737,322765,322765,128,322637,322701,322765,0,0.5778101299931198,3045992693760,0.5778101299931198
quota_lru_resident_hit_first,64,40,41,745064,441392,303672,303672,128,303544,303608,303672,0,0.5924215906284561,2865808539648,0.592421590628456
quota_lru_resident_hit_first,64,40,42,737151,441169,295982,295982,127,295855,295918,295982,0,0.5984784664200414,2793236594688,0.5984784664200415
quota_lru_resident_hit_first,64,40,43,733987,440226,293761,293761,125,293636,293697,293761,0,0.599773565471868,2772276609024,0.5997735654718681
quota_lru_resident_hit_first,64,40,44,739696,440164,299532,299532,126,299406,299468,299532,0,0.5950606735740088,2826738597888,0.5950606735740087
quota_lru_resident_hit_first,64,40,45,731526,436266,295260,295260,128,295132,295196,295260,0,0.5963779824640546,2786422947840,0.5963779824640546
quota_lru_resident_hit_first,64,40,46,752250,442902,309348,309348,126,309222,309284,309348,0,0.5887696909272183,2919373996032,0.5887696909272184
quota_lru_resident_hit_first,64,40,47,746547,435649,310898,310898,121,310777,310834,310898,0,0.583552006772514,2934001631232,0.583552006772514
quota_lru_miss_bypass,64,40,0,835525,423926,411599,411599,128,411471,0,64,411535,0.5073767990185811,3884335497216,0.5073767990185811
quota_lru_miss_bypass,64,40,1,833321,429821,403500,403500,128,403372,0,64,403436,0.5157928337339392,3807903744000,0.5157928337339392
quota_lru_miss_bypass,64,40,2,771712,409397,362315,362315,128,362187,0,64,362251,0.5305049033836458,3419233320960,0.5305049033836458
quota_lru_miss_bypass,64,40,3,812190,425771,386419,386419,128,386291,0,64,386355,0.5242258584813898,3646707204096,0.5242258584813898
quota_lru_miss_bypass,64,40,4,783878,443325,340553,340553,128,340425,0,64,340489,0.5655535682848607,3213861322752,0.5655535682848607
quota_lru_miss_bypass,64,40,5,789848,419067,370781,370781,128,370653,0,64,370717,0.5305666406701036,3499128520704,0.5305666406701036
quota_lru_miss_bypass,64,40,6,785541,420936,364605,364605,128,364477,0,64,364541,0.5358549076369025,3440844472320,0.5358549076369025
quota_lru_miss_bypass,64,40,7,785500,441574,343926,343926,128,343798,0,64,343862,0.5621565881604074,3245692944384,0.5621565881604074
quota_lru_miss_bypass,64,40,8,811106,441970,369136,369136,128,369008,0,64,369072,0.5448979541514919,3483604353024,0.5448979541514919
quota_lru_miss_bypass,64,40,9,792899,424913,367986,367986,128,367858,0,64,367922,0.5358980147534553,3472751591424,0.5358980147534553
quota_lru_miss_bypass,64,40,10,790926,427907,363019,363019,128,362891,0,64,362955,0.5410202724401524,3425877098496,0.5410202724401525
quota_lru_miss_bypass,64,40,11,802109,436597,365512,365512,128,365384,0,64,365448,0.5443113093108293,3449403998208,0.5443113093108294
quota_lru_miss_bypass,64,40,12,775408,436109,339299,339299,128,339171,0,64,339235,0.5624252006685513,3202027094016,0.5624252006685513
quota_lru_miss_bypass,64,40,13,765542,431792,333750,333750,128,333622,0,64,333686,0.5640343704199117,3149660160000,0.5640343704199117
quota_lru_miss_bypass,64,40,14,769261,425209,344052,344052,128,343924,0,64,343988,0.5527499769259068,3246882029568,0.5527499769259068
quota_lru_miss_bypass,64,40,15,783090,444126,338964,338964,128,338836,0,64,338900,0.5671455388269547,3198865637376,0.5671455388269547
quota_lru_miss_bypass,64,40,16,751494,435770,315724,315724,128,315596,0,64,315660,0.5798715625141385,2979545481216,0.5798715625141385
quota_lru_miss_bypass,64,40,17,735616,432981,302635,302635,128,302507,0,64,302571,0.588596495997912,2856022179840,0.588596495997912
quota_lru_miss_bypass,64,40,18,768731,440020,328711,328711,128,328583,0,64,328647,0.5723978869071236,3102106189824,0.5723978869071236
quota_lru_miss_bypass,64,40,19,780563,441561,339002,339002,128,338874,0,64,338938,0.5656955300212795,3199224250368,0.5656955300212796
quota_lru_miss_bypass,64,40,20,791661,432025,359636,359636,128,359508,0,64,359572,0.5457196956778217,3393951105024,0.5457196956778216
quota_lru_miss_bypass,64,40,21,774079,422727,351352,351352,128,351224,0,64,351288,0.5461031755156773,3315773472768,0.5461031755156773
quota_lru_miss_bypass,64,40,22,785935,430921,355014,355014,128,354886,0,64,354950,0.5482908891956714,3350332440576,0.5482908891956714
quota_lru_miss_bypass,64,40,23,785459,434218,351241,351241,128,351113,0,64,351177,0.5528207073825623,3314725945344,0.5528207073825623
quota_lru_miss_bypass,64,40,24,776115,436200,339915,339915,128,339787,0,64,339851,0.5620301115169788,3207840399360,0.5620301115169788
quota_lru_miss_bypass,64,40,25,761251,428966,332285,332285,128,332157,0,64,332221,0.5635013944152454,3135834685440,0.5635013944152454
quota_lru_miss_bypass,64,40,26,778850,439976,338874,338874,128,338746,0,64,338810,0.5649046671374462,3198016290816,0.5649046671374462
quota_lru_miss_bypass,64,40,27,786252,435875,350377,350377,128,350249,0,64,350313,0.5543706089141903,3306572218368,0.5543706089141904
quota_lru_miss_bypass,64,40,28,756158,438345,317813,317813,128,317685,0,64,317749,0.579700274281301,2999259758592,0.579700274281301
quota_lru_miss_bypass,64,40,29,771640,443758,327882,327882,128,327754,0,64,327818,0.5750842361723083,3094282764288,0.5750842361723083
quota_lru_miss_bypass,64,40,30,768942,418431,350511,350511,128,350383,0,64,350447,0.5441645793831004,3307836801024,0.5441645793831005
quota_lru_miss_bypass,64,40,31,779981,443529,336452,336452,128,336324,0,64,336388,0.5686407745829706,3175159431168,0.5686407745829707
quota_lru_miss_bypass,64,40,32,798364,440214,358150,358150,128,358022,0,64,358086,0.5513951029856056,3379927449600,0.5513951029856056
quota_lru_miss_bypass,64,40,33,785681,432602,353079,353079,128,352951,0,64,353015,0.5506076893802956,3332071489536,0.5506076893802956
quota_lru_miss_bypass,64,40,34,783716,429342,354374,354374,128,354246,0,64,354310,0.5478285501380602,3344292642816,0.5478285501380602
quota_lru_miss_bypass,64,40,35,794747,437087,357660,357660,128,357532,0,64,357596,0.5499699904497909,3375303229440,0.549969990449791
quota_lru_miss_bypass,64,40,36,781106,436588,344518,344518,128,344390,0,64,344454,0.5589356630214081,3251279757312,0.5589356630214082
quota_lru_miss_bypass,64,40,37,768246,424454,343792,343792,128,343664,0,64,343728,0.5524975073088568,3244428361728,0.5524975073088567
quota_lru_miss_bypass,64,40,38,776922,433089,343833,343833,128,343705,0,64,343769,0.557442059820677,3244815286272,0.557442059820677
quota_lru_miss_bypass,64,40,39,783331,432714,350617,350617,128,350489,0,64,350553,0.5524024965180747,3308837142528,0.5524024965180747
quota_lru_miss_bypass,64,40,40,764502,413170,351332,351332,128,351204,0,64,351268,0.5404433212731948,3315584729088,0.5404433212731948
quota_lru_miss_bypass,64,40,41,745064,416017,329047,329047,128,328919,0,64,328983,0.5583641136868779,3105277083648,0.5583641136868779
quota_lru_miss_bypass,64,40,42,737151,436395,300756,300756,127,300629,0,64,300692,0.5920021813712523,2838289711104,0.5920021813712523
quota_lru_miss_bypass,64,40,43,733987,427715,306272,306272,125,306147,0,64,306208,0.5827283044522586,2890345218048,0.5827283044522586
quota_lru_miss_bypass,64,40,44,739696,423011,316685,316685,126,316559,0,64,316621,0.5718714174471675,2988614615040,0.5718714174471675
quota_lru_miss_bypass,64,40,45,731526,408208,323318,323318,128,323190,0,64,323254,0.5580225446532318,3051211456512,0.5580225446532318
quota_lru_miss_bypass,64,40,46,752250,420700,331550,331550,126,331424,0,64,331486,0.559255566633433,3128898355200,0.559255566633433
quota_lru_miss_bypass,64,40,47,746547,443445,303102,303102,121,302981,0,64,303038,0.5939947518374596,2860429344768,0.5939947518374596
quota_lru_no_admission,64,40,0,835525,0,835525,835525,128,835397,0,0,835525,0.0,7885003161600,0.0
quota_lru_no_admission,64,40,1,833321,0,833321,833321,128,833193,0,0,833321,0.0,7864203608064,0.0
quota_lru_no_admission,64,40,2,771712,0,771712,771712,128,771584,0,0,771712,0.0,7282788139008,0.0
quota_lru_no_admission,64,40,3,812190,0,812190,812190,128,812062,0,0,812190,0.0,7664786472960,0.0
quota_lru_no_admission,64,40,4,783878,0,783878,783878,128,783750,0,0,783878,0.0,7397600919552,0.0
quota_lru_no_admission,64,40,5,789848,0,789848,789848,128,789720,0,0,789848,0.0,7453940908032,0.0
quota_lru_no_admission,64,40,6,785541,0,785541,785541,128,785413,0,0,785541,0.0,7413294956544,0.0
quota_lru_no_admission,64,40,7,785500,0,785500,785500,128,785372,0,0,785500,0.0,7412908032000,0.0
quota_lru_no_admission,64,40,8,811106,0,811106,811106,128,810978,0,0,811106,0.0,7654556565504,0.0
quota_lru_no_admission,64,40,9,792899,0,792899,792899,128,792771,0,0,792899,0.0,7482733756416,0.0
quota_lru_no_admission,64,40,10,790926,0,790926,790926,128,790798,0,0,790926,0.0,7464114192384,0.0
quota_lru_no_admission,64,40,11,802109,0,802109,802109,128,801981,0,0,802109,0.0,7569650221056,0.0
quota_lru_no_admission,64,40,12,775408,0,775408,775408,128,775280,0,0,775408,0.0,7317667971072,0.0
quota_lru_no_admission,64,40,13,765542,0,765542,765542,128,765414,0,0,765542,0.0,7224560713728,0.0
quota_lru_no_admission,64,40,14,769261,0,769261,769261,128,769133,0,0,769261,0.0,7259657601024,0.0
quota_lru_no_admission,64,40,15,783090,0,783090,783090,128,782962,0,0,783090,0.0,7390164418560,0.0
quota_lru_no_admission,64,40,16,751494,0,751494,751494,128,751366,0,0,751494,0.0,7091987152896,0.0
quota_lru_no_admission,64,40,17,735616,0,735616,735616,128,735488,0,0,735616,0.0,6942143545344,0.0
quota_lru_no_admission,64,40,18,768731,0,768731,768731,128,768603,0,0,768731,0.0,7254655893504,0.0
quota_lru_no_admission,64,40,19,780563,0,780563,780563,128,780435,0,0,780563,0.0,7366316654592,0.0
quota_lru_no_admission,64,40,20,791661,0,791661,791661,128,791533,0,0,791661,0.0,7471050522624,0.0
quota_lru_no_admission,64,40,21,774079,0,774079,774079,128,773951,0,0,774079,0.0,7305125953536,0.0
quota_lru_no_admission,64,40,22,785935,0,785935,785935,128,785807,0,0,785935,0.0,7417013207040,0.0
quota_lru_no_admission,64,40,23,785459,0,785459,785459,128,785331,0,0,785459,0.0,7412521107456,0.0
quota_lru_no_admission,64,40,24,776115,0,776115,776115,128,775987,0,0,776115,0.0,7324340060160,0.0
quota_lru_no_admission,64,40,25,761251,0,761251,761251,128,761123,0,0,761251,0.0,7184065757184,0.0
quota_lru_no_admission,64,40,26,778850,0,778850,778850,128,778722,0,0,778850,0.0,7350150758400,0.0
quota_lru_no_admission,64,40,27,786252,0,786252,786252,128,786124,0,0,786252,0.0,7420004794368,0.0
quota_lru_no_admission,64,40,28,756158,0,756158,756158,128,756030,0,0,756158,0.0,7136002179072,0.0
quota_lru_no_admission,64,40,29,771640,0,771640,771640,128,771512,0,0,771640,0.0,7282108661760,0.0
quota_lru_no_admission,64,40,30,768942,0,768942,768942,128,768814,0,0,768942,0.0,7256647139328,0.0
quota_lru_no_admission,64,40,31,779981,0,779981,779981,128,779853,0,0,779981,0.0,7360824213504,0.0
quota_lru_no_admission,64,40,32,798364,0,798364,798364,128,798236,0,0,798364,0.0,7534307966976,0.0
quota_lru_no_admission,64,40,33,785681,0,785681,785681,128,785553,0,0,785681,0.0,7414616162304,0.0
quota_lru_no_admission,64,40,34,783716,0,783716,783716,128,783588,0,0,783716,0.0,7396072095744,0.0
quota_lru_no_admission,64,40,35,794747,0,794747,794747,128,794619,0,0,794747,0.0,7500173672448,0.0
quota_lru_no_admission,64,40,36,781106,0,781106,781106,128,780978,0,0,781106,0.0,7371441045504,0.0
quota_lru_no_admission,64,40,37,768246,0,768246,768246,128,768118,0,0,768246,0.0,7250078859264,0.0
quota_lru_no_admission,64,40,38,776922,0,776922,776922,128,776794,0,0,776922,0.0,7331955867648,0.0
quota_lru_no_admission,64,40,39,783331,0,783331,783331,128,783203,0,0,783331,0.0,7392438779904,0.0
quota_lru_no_admission,64,40,40,764502,0,764502,764502,128,764374,0,0,764502,0.0,7214746042368,0.0
quota_lru_no_admission,64,40,41,745064,0,745064,745064,128,744936,0,0,745064,0.0,7031306059776,0.0
